tarih,haftanin_gunu,city_code,magaza_no,magaza_alani,saat,nem,fis_sayisi,store_avrg_temp,outside_temp
2021-11-04,4.0,34.0,2177.0,1275.0,22.0,94.0,0.0,28.91,15.0
2021-11-04,4.0,34.0,2177.0,1275.0,23.0,94.0,0.0,27.79,15.0
2021-11-05,5.0,34.0,2177.0,1275.0,0.0,94.0,0.0,27.57,14.0
2021-11-05,5.0,34.0,2177.0,1275.0,1.0,94.0,0.0,27.41,14.0
2021-11-05,5.0,34.0,2177.0,1275.0,2.0,94.0,0.0,27.4,13.0
2021-11-05,5.0,34.0,2177.0,1275.0,3.0,94.0,0.0,27.25,13.0
2021-11-05,5.0,34.0,2177.0,1275.0,4.0,94.0,0.0,27.02,14.0
2021-11-05,5.0,34.0,2177.0,1275.0,5.0,94.0,0.0,26.95,13.0
2021-11-05,5.0,34.0,2177.0,1275.0,6.0,94.0,0.0,27.01,13.0
2021-11-05,5.0,34.0,2177.0,1275.0,7.0,94.0,0.0,28.64,12.0
2021-11-05,5.0,34.0,2177.0,1275.0,8.0,94.0,92.0,29.12,15.0
2021-11-05,5.0,34.0,2177.0,1275.0,9.0,94.0,130.0,29.08,16.0
2021-11-05,5.0,34.0,2177.0,1275.0,10.0,94.0,132.0,29.14,17.0
2021-11-05,5.0,34.0,2177.0,1275.0,11.0,94.0,108.0,29.28,16.0
2021-11-05,5.0,34.0,2177.0,1275.0,12.0,94.0,135.0,29.45,18.0
2021-11-05,5.0,34.0,2177.0,1275.0,13.0,94.0,181.0,29.59,18.0
2021-11-05,5.0,34.0,2177.0,1275.0,14.0,94.0,123.0,29.71,18.0
2021-11-05,5.0,34.0,2177.0,1275.0,15.0,94.0,151.0,29.96,19.0
2021-11-05,5.0,34.0,2177.0,1275.0,16.0,94.0,165.0,30.01,18.0
2021-11-05,5.0,34.0,2177.0,1275.0,17.0,94.0,156.0,29.99,15.0
2021-11-05,5.0,34.0,2177.0,1275.0,18.0,94.0,172.0,30.04,15.0
2021-11-05,5.0,34.0,2177.0,1275.0,19.0,94.0,137.0,30.03,14.0
2021-11-05,5.0,34.0,2177.0,1275.0,20.0,94.0,117.0,29.97,14.0
2021-11-05,5.0,34.0,2177.0,1275.0,21.0,94.0,69.0,30.07,14.0
2021-11-05,5.0,34.0,2177.0,1275.0,22.0,94.0,2.0,29.2,14.0
2021-11-05,5.0,34.0,2177.0,1275.0,23.0,94.0,0.0,28.1,13.0
2021-11-06,6.0,34.0,2177.0,1275.0,0.0,100.0,0.0,27.82,13.0
2021-11-06,6.0,34.0,2177.0,1275.0,1.0,100.0,0.0,27.69,13.0
2021-11-06,6.0,34.0,2177.0,1275.0,2.0,100.0,0.0,27.66,13.0
2021-11-06,6.0,34.0,2177.0,1275.0,3.0,100.0,0.0,27.61,14.0
2021-11-06,6.0,34.0,2177.0,1275.0,4.0,100.0,0.0,27.4,13.0
2021-11-06,6.0,34.0,2177.0,1275.0,5.0,100.0,0.0,27.26,13.0
2021-11-06,6.0,34.0,2177.0,1275.0,6.0,100.0,0.0,27.16,13.0
2021-11-06,6.0,34.0,2177.0,1275.0,7.0,100.0,0.0,27.94,14.0
2021-11-06,6.0,34.0,2177.0,1275.0,8.0,100.0,58.0,29.11,14.0
2021-11-06,6.0,34.0,2177.0,1275.0,9.0,100.0,101.0,29.12,14.0
2021-11-06,6.0,34.0,2177.0,1275.0,10.0,100.0,120.0,29.18,14.0
2021-11-06,6.0,34.0,2177.0,1275.0,11.0,100.0,121.0,29.25,15.0
2021-11-06,6.0,34.0,2177.0,1275.0,12.0,100.0,129.0,29.41,15.0
2021-11-06,6.0,34.0,2177.0,1275.0,13.0,100.0,139.0,29.48,15.0
2021-11-06,6.0,34.0,2177.0,1275.0,14.0,100.0,144.0,29.68,15.0
2021-11-06,6.0,34.0,2177.0,1275.0,15.0,100.0,163.0,29.89,16.0
2021-11-06,6.0,34.0,2177.0,1275.0,16.0,100.0,158.0,29.67,17.0
2021-11-06,6.0,34.0,2177.0,1275.0,17.0,100.0,161.0,29.6,15.0
2021-11-06,6.0,34.0,2177.0,1275.0,18.0,100.0,162.0,29.67,15.0
2021-11-06,6.0,34.0,2177.0,1275.0,19.0,100.0,110.0,29.8,15.0
2021-11-06,6.0,34.0,2177.0,1275.0,20.0,100.0,94.0,29.91,15.0
2021-11-06,6.0,34.0,2177.0,1275.0,21.0,100.0,54.0,29.89,15.0
2021-11-06,6.0,34.0,2177.0,1275.0,22.0,100.0,1.0,29.04,15.0
2021-11-06,6.0,34.0,2177.0,1275.0,23.0,100.0,0.0,27.98,15.0
2021-11-07,7.0,34.0,2177.0,1275.0,0.0,88.0,0.0,27.74,15.0
2021-11-07,7.0,34.0,2177.0,1275.0,1.0,88.0,0.0,27.66,15.0
2021-11-07,7.0,34.0,2177.0,1275.0,2.0,88.0,0.0,27.57,15.0
2021-11-07,7.0,34.0,2177.0,1275.0,3.0,88.0,0.0,27.32,15.0
2021-11-07,7.0,34.0,2177.0,1275.0,4.0,88.0,0.0,27.2,15.0
2021-11-07,7.0,34.0,2177.0,1275.0,5.0,88.0,0.0,27.11,15.0
2021-11-07,7.0,34.0,2177.0,1275.0,6.0,88.0,0.0,27.05,15.0
2021-11-07,7.0,34.0,2177.0,1275.0,7.0,88.0,2.0,28.3,15.0
2021-11-07,7.0,34.0,2177.0,1275.0,8.0,88.0,55.0,29.21,15.0
2021-11-07,7.0,34.0,2177.0,1275.0,9.0,88.0,119.0,29.19,15.0
2021-11-07,7.0,34.0,2177.0,1275.0,10.0,88.0,145.0,29.48,15.0
2021-11-07,7.0,34.0,2177.0,1275.0,11.0,88.0,144.0,29.66,16.0
2021-11-07,7.0,34.0,2177.0,1275.0,12.0,88.0,127.0,29.42,16.0
2021-11-07,7.0,34.0,2177.0,1275.0,13.0,88.0,131.0,29.2,16.0
2021-11-07,7.0,34.0,2177.0,1275.0,14.0,88.0,159.0,29.18,17.0
2021-11-07,7.0,34.0,2177.0,1275.0,15.0,88.0,157.0,29.1,16.0
2021-11-07,7.0,34.0,2177.0,1275.0,16.0,88.0,150.0,29.39,16.0
2021-11-07,7.0,34.0,2177.0,1275.0,17.0,88.0,182.0,29.58,16.0
2021-11-07,7.0,34.0,2177.0,1275.0,18.0,88.0,165.0,29.65,16.0
2021-11-07,7.0,34.0,2177.0,1275.0,19.0,88.0,113.0,29.59,15.0
2021-11-07,7.0,34.0,2177.0,1275.0,20.0,88.0,89.0,29.67,16.0
2021-11-07,7.0,34.0,2177.0,1275.0,21.0,88.0,61.0,29.74,15.0
2021-11-07,7.0,34.0,2177.0,1275.0,22.0,88.0,3.0,28.99,15.0
2021-11-07,7.0,34.0,2177.0,1275.0,23.0,88.0,0.0,27.74,14.0
2021-11-08,1.0,34.0,2177.0,1275.0,0.0,100.0,0.0,27.52,12.0
2021-11-08,1.0,34.0,2177.0,1275.0,1.0,100.0,0.0,27.41,13.0
2021-11-08,1.0,34.0,2177.0,1275.0,2.0,100.0,0.0,27.32,13.0
2021-11-08,1.0,34.0,2177.0,1275.0,3.0,100.0,0.0,27.29,14.0
2021-11-08,1.0,34.0,2177.0,1275.0,4.0,100.0,0.0,27.02,14.0
2021-11-08,1.0,34.0,2177.0,1275.0,5.0,100.0,0.0,26.87,14.0
2021-11-08,1.0,34.0,2177.0,1275.0,6.0,100.0,0.0,26.77,14.0
2021-11-08,1.0,34.0,2177.0,1275.0,7.0,100.0,2.0,28.03,14.0
2021-11-08,1.0,34.0,2177.0,1275.0,8.0,100.0,75.0,29.09,15.0
2021-11-08,1.0,34.0,2177.0,1275.0,9.0,100.0,128.0,29.0,15.0
2021-11-08,1.0,34.0,2177.0,1275.0,10.0,100.0,139.0,29.03,16.0
2021-11-08,1.0,34.0,2177.0,1275.0,11.0,100.0,112.0,29.12,17.0
2021-11-08,1.0,34.0,2177.0,1275.0,12.0,100.0,162.0,29.36,16.0
2021-11-08,1.0,34.0,2177.0,1275.0,13.0,100.0,177.0,29.61,17.0
2021-11-08,1.0,34.0,2177.0,1275.0,14.0,100.0,168.0,29.71,18.0
2021-11-08,1.0,34.0,2177.0,1275.0,15.0,100.0,162.0,29.81,18.0
2021-11-08,1.0,34.0,2177.0,1275.0,16.0,100.0,161.0,29.85,16.0
2021-11-08,1.0,34.0,2177.0,1275.0,17.0,100.0,172.0,29.87,16.0
2021-11-08,1.0,34.0,2177.0,1275.0,18.0,100.0,161.0,29.86,15.0
2021-11-08,1.0,34.0,2177.0,1275.0,19.0,100.0,130.0,29.95,15.0
2021-11-08,1.0,34.0,2177.0,1275.0,20.0,100.0,126.0,30.01,14.0
2021-11-08,1.0,34.0,2177.0,1275.0,21.0,100.0,67.0,30.06,15.0
2021-11-08,1.0,34.0,2177.0,1275.0,22.0,100.0,2.0,29.27,15.0
2021-11-08,1.0,34.0,2177.0,1275.0,23.0,100.0,0.0,28.04,15.0
2021-11-09,2.0,34.0,2177.0,1275.0,0.0,100.0,0.0,27.86,15.0
2021-11-09,2.0,34.0,2177.0,1275.0,1.0,100.0,0.0,27.69,14.0
2021-11-09,2.0,34.0,2177.0,1275.0,2.0,100.0,0.0,27.64,13.0
2021-11-09,2.0,34.0,2177.0,1275.0,3.0,100.0,0.0,27.39,14.0
2021-11-09,2.0,34.0,2177.0,1275.0,4.0,100.0,0.0,27.24,14.0
2021-11-09,2.0,34.0,2177.0,1275.0,5.0,100.0,0.0,27.13,15.0
2021-11-09,2.0,34.0,2177.0,1275.0,6.0,100.0,0.0,27.2,15.0
2021-11-09,2.0,34.0,2177.0,1275.0,7.0,100.0,0.0,28.91,15.0
2021-11-09,2.0,34.0,2177.0,1275.0,8.0,100.0,78.0,29.25,15.0
2021-11-09,2.0,34.0,2177.0,1275.0,9.0,100.0,125.0,29.13,16.0
2021-11-09,2.0,34.0,2177.0,1275.0,10.0,100.0,116.0,29.25,16.0
2021-11-09,2.0,34.0,2177.0,1275.0,11.0,100.0,128.0,29.42,17.0
2021-11-09,2.0,34.0,2177.0,1275.0,12.0,100.0,145.0,29.5,17.0
2021-11-09,2.0,34.0,2177.0,1275.0,13.0,100.0,137.0,29.54,17.0
2021-11-09,2.0,34.0,2177.0,1275.0,14.0,100.0,133.0,29.53,17.0
2021-11-09,2.0,34.0,2177.0,1275.0,15.0,100.0,135.0,29.53,17.0
2021-11-09,2.0,34.0,2177.0,1275.0,16.0,100.0,169.0,29.59,16.0
2021-11-09,2.0,34.0,2177.0,1275.0,17.0,100.0,173.0,29.64,16.0
2021-11-09,2.0,34.0,2177.0,1275.0,18.0,100.0,155.0,29.65,16.0
2021-11-09,2.0,34.0,2177.0,1275.0,19.0,100.0,148.0,29.59,15.0
2021-11-09,2.0,34.0,2177.0,1275.0,20.0,100.0,98.0,29.53,14.0
2021-11-09,2.0,34.0,2177.0,1275.0,21.0,100.0,48.0,29.61,12.0
2021-11-09,2.0,34.0,2177.0,1275.0,22.0,100.0,4.0,28.72,11.0
2021-11-09,2.0,34.0,2177.0,1275.0,23.0,100.0,0.0,27.7,11.0
2021-11-10,3.0,34.0,2177.0,1275.0,0.0,76.0,0.0,27.48,11.0
2021-11-10,3.0,34.0,2177.0,1275.0,1.0,76.0,0.0,27.34,11.0
2021-11-10,3.0,34.0,2177.0,1275.0,2.0,76.0,0.0,27.23,11.0
2021-11-10,3.0,34.0,2177.0,1275.0,3.0,76.0,0.0,26.95,11.0
2021-11-10,3.0,34.0,2177.0,1275.0,4.0,76.0,0.0,26.8,11.0
2021-11-10,3.0,34.0,2177.0,1275.0,5.0,76.0,0.0,26.72,11.0
2021-11-10,3.0,34.0,2177.0,1275.0,6.0,76.0,0.0,26.71,10.0
2021-11-10,3.0,34.0,2177.0,1275.0,7.0,76.0,1.0,28.31,10.0
2021-11-10,3.0,34.0,2177.0,1275.0,8.0,76.0,85.0,28.8,11.0
2021-11-10,3.0,34.0,2177.0,1275.0,9.0,76.0,132.0,28.64,11.0
2021-11-10,3.0,34.0,2177.0,1275.0,10.0,76.0,131.0,28.64,12.0
2021-11-10,3.0,34.0,2177.0,1275.0,11.0,76.0,115.0,27.18,13.0
2021-11-10,3.0,34.0,2177.0,1275.0,12.0,76.0,141.0,27.03,12.0
2021-11-10,3.0,34.0,2177.0,1275.0,13.0,76.0,156.0,27.84,12.0
2021-11-10,3.0,34.0,2177.0,1275.0,14.0,76.0,143.0,28.28,13.0
2021-11-10,3.0,34.0,2177.0,1275.0,15.0,76.0,141.0,28.55,12.0
2021-11-10,3.0,34.0,2177.0,1275.0,16.0,76.0,153.0,28.45,12.0
2021-11-10,3.0,34.0,2177.0,1275.0,17.0,76.0,172.0,28.39,11.0
2021-11-10,3.0,34.0,2177.0,1275.0,18.0,76.0,147.0,28.74,10.0
2021-11-10,3.0,34.0,2177.0,1275.0,19.0,76.0,126.0,28.92,10.0
2021-11-10,3.0,34.0,2177.0,1275.0,20.0,76.0,96.0,28.92,10.0
2021-11-10,3.0,34.0,2177.0,1275.0,21.0,76.0,58.0,28.97,11.0
2021-11-10,3.0,34.0,2177.0,1275.0,22.0,76.0,4.0,28.01,11.0
2021-11-10,3.0,34.0,2177.0,1275.0,23.0,76.0,0.0,26.9,11.0
2021-11-11,4.0,34.0,2177.0,1275.0,0.0,58.0,0.0,26.63,11.0
2021-11-11,4.0,34.0,2177.0,1275.0,1.0,58.0,0.0,26.5,10.0
2021-11-11,4.0,34.0,2177.0,1275.0,2.0,58.0,0.0,26.36,10.0
2021-11-11,4.0,34.0,2177.0,1275.0,3.0,58.0,0.0,26.4,10.0
2021-11-11,4.0,34.0,2177.0,1275.0,4.0,58.0,0.0,26.39,10.0
2021-11-11,4.0,34.0,2177.0,1275.0,5.0,58.0,0.0,26.26,10.0
2021-11-11,4.0,34.0,2177.0,1275.0,6.0,58.0,0.0,26.11,10.0
2021-11-11,4.0,34.0,2177.0,1275.0,7.0,58.0,0.0,27.38,10.0
2021-11-11,4.0,34.0,2177.0,1275.0,8.0,58.0,89.0,27.92,10.0
2021-11-11,4.0,34.0,2177.0,1275.0,9.0,58.0,103.0,27.57,11.0
2021-11-11,4.0,34.0,2177.0,1275.0,10.0,58.0,147.0,27.58,11.0
2021-11-11,4.0,34.0,2177.0,1275.0,11.0,58.0,101.0,27.55,12.0
2021-11-11,4.0,34.0,2177.0,1275.0,12.0,58.0,166.0,27.63,13.0
2021-11-11,4.0,34.0,2177.0,1275.0,13.0,58.0,140.0,27.95,14.0
2021-11-11,4.0,34.0,2177.0,1275.0,14.0,58.0,124.0,27.98,14.0
2021-11-11,4.0,34.0,2177.0,1275.0,15.0,58.0,167.0,28.02,13.0
2021-11-11,4.0,34.0,2177.0,1275.0,16.0,58.0,138.0,27.85,12.0
2021-11-11,4.0,34.0,2177.0,1275.0,17.0,58.0,151.0,27.76,12.0
2021-11-11,4.0,34.0,2177.0,1275.0,18.0,58.0,163.0,28.05,11.0
2021-11-11,4.0,34.0,2177.0,1275.0,19.0,58.0,113.0,28.39,11.0
2021-11-11,4.0,34.0,2177.0,1275.0,20.0,58.0,95.0,28.27,11.0
2021-11-11,4.0,34.0,2177.0,1275.0,21.0,58.0,63.0,28.28,11.0
2021-11-11,4.0,34.0,2177.0,1275.0,22.0,58.0,2.0,27.44,11.0
2021-11-11,4.0,34.0,2177.0,1275.0,23.0,58.0,0.0,26.41,11.0
2021-11-12,5.0,34.0,2177.0,1275.0,0.0,76.0,0.0,26.16,10.0
2021-11-12,5.0,34.0,2177.0,1275.0,1.0,76.0,0.0,25.84,10.0
2021-11-12,5.0,34.0,2177.0,1275.0,2.0,76.0,0.0,25.78,10.0
2021-11-12,5.0,34.0,2177.0,1275.0,3.0,76.0,0.0,25.73,10.0
2021-11-12,5.0,34.0,2177.0,1275.0,4.0,76.0,0.0,25.65,10.0
2021-11-12,5.0,34.0,2177.0,1275.0,5.0,76.0,0.0,25.55,10.0
2021-11-12,5.0,34.0,2177.0,1275.0,6.0,76.0,0.0,25.62,9.0
2021-11-12,5.0,34.0,2177.0,1275.0,7.0,76.0,1.0,27.36,9.0
2021-11-12,5.0,34.0,2177.0,1275.0,8.0,76.0,103.0,27.74,10.0
2021-11-12,5.0,34.0,2177.0,1275.0,9.0,76.0,142.0,27.61,12.0
2021-11-12,5.0,34.0,2177.0,1275.0,10.0,76.0,115.0,27.69,13.0
2021-11-12,5.0,34.0,2177.0,1275.0,11.0,76.0,130.0,27.83,14.0
2021-11-12,5.0,34.0,2177.0,1275.0,12.0,76.0,145.0,27.94,15.0
2021-11-12,5.0,34.0,2177.0,1275.0,13.0,76.0,182.0,28.01,15.0
2021-11-12,5.0,34.0,2177.0,1275.0,14.0,76.0,139.0,28.24,16.0
2021-11-12,5.0,34.0,2177.0,1275.0,15.0,76.0,149.0,28.34,15.0
2021-11-12,5.0,34.0,2177.0,1275.0,16.0,76.0,159.0,28.29,14.0
2021-11-12,5.0,34.0,2177.0,1275.0,17.0,76.0,152.0,28.37,13.0
2021-11-12,5.0,34.0,2177.0,1275.0,18.0,76.0,152.0,28.25,12.0
2021-11-12,5.0,34.0,2177.0,1275.0,19.0,76.0,144.0,28.17,12.0
2021-11-12,5.0,34.0,2177.0,1275.0,20.0,76.0,107.0,28.29,11.0
2021-11-12,5.0,34.0,2177.0,1275.0,21.0,76.0,75.0,28.34,11.0
2021-11-12,5.0,34.0,2177.0,1275.0,22.0,76.0,2.0,27.51,11.0
2021-11-12,5.0,34.0,2177.0,1275.0,23.0,76.0,0.0,26.42,10.0
2021-11-13,6.0,34.0,2177.0,1275.0,0.0,87.0,0.0,26.15,10.0
2021-11-13,6.0,34.0,2177.0,1275.0,1.0,87.0,0.0,26.05,9.0
2021-11-13,6.0,34.0,2177.0,1275.0,2.0,87.0,0.0,25.91,10.0
2021-11-13,6.0,34.0,2177.0,1275.0,3.0,87.0,0.0,25.69,7.0
2021-11-13,6.0,34.0,2177.0,1275.0,4.0,87.0,0.0,25.56,8.0
2021-11-13,6.0,34.0,2177.0,1275.0,5.0,87.0,0.0,25.49,6.0
2021-11-13,6.0,34.0,2177.0,1275.0,6.0,87.0,0.0,25.41,6.0
2021-11-13,6.0,34.0,2177.0,1275.0,7.0,87.0,1.0,26.92,5.0
2021-11-13,6.0,34.0,2177.0,1275.0,8.0,87.0,39.0,27.78,8.0
2021-11-13,6.0,34.0,2177.0,1275.0,9.0,87.0,113.0,28.11,12.0
2021-11-13,6.0,34.0,2177.0,1275.0,10.0,87.0,130.0,28.28,13.0
2021-11-13,6.0,34.0,2177.0,1275.0,11.0,87.0,117.0,28.44,14.0
2021-11-13,6.0,34.0,2177.0,1275.0,12.0,87.0,138.0,28.53,14.0
2021-11-13,6.0,34.0,2177.0,1275.0,13.0,87.0,139.0,28.54,14.0
2021-11-13,6.0,34.0,2177.0,1275.0,14.0,87.0,119.0,28.7,15.0
2021-11-13,6.0,34.0,2177.0,1275.0,15.0,87.0,133.0,28.84,15.0
2021-11-13,6.0,34.0,2177.0,1275.0,16.0,87.0,154.0,28.77,14.0
2021-11-13,6.0,34.0,2177.0,1275.0,17.0,87.0,173.0,28.67,13.0
2021-11-13,6.0,34.0,2177.0,1275.0,18.0,87.0,161.0,28.66,12.0
2021-11-13,6.0,34.0,2177.0,1275.0,19.0,87.0,135.0,28.6,12.0
2021-11-13,6.0,34.0,2177.0,1275.0,20.0,87.0,93.0,28.56,12.0
2021-11-13,6.0,34.0,2177.0,1275.0,21.0,87.0,67.0,28.5,11.0
2021-11-13,6.0,34.0,2177.0,1275.0,22.0,87.0,4.0,28.54,11.0
2021-11-13,6.0,34.0,2177.0,1275.0,23.0,87.0,0.0,28.7,10.0
2021-11-14,7.0,34.0,2177.0,1275.0,0.0,93.0,0.0,28.82,8.0
2021-11-14,7.0,34.0,2177.0,1275.0,1.0,93.0,0.0,28.84,8.0
2021-11-14,7.0,34.0,2177.0,1275.0,2.0,93.0,0.0,28.59,7.0
2021-11-14,7.0,34.0,2177.0,1275.0,3.0,93.0,0.0,26.93,7.0
2021-11-14,7.0,34.0,2177.0,1275.0,4.0,93.0,0.0,26.33,7.0
2021-11-14,7.0,34.0,2177.0,1275.0,5.0,93.0,0.0,26.11,6.0
2021-11-14,7.0,34.0,2177.0,1275.0,6.0,93.0,0.0,25.98,6.0
2021-11-14,7.0,34.0,2177.0,1275.0,7.0,93.0,0.0,26.18,6.0
2021-11-14,7.0,34.0,2177.0,1275.0,8.0,93.0,34.0,27.64,9.0
2021-11-14,7.0,34.0,2177.0,1275.0,9.0,93.0,116.0,28.05,12.0
2021-11-14,7.0,34.0,2177.0,1275.0,10.0,93.0,138.0,28.25,14.0
2021-11-14,7.0,34.0,2177.0,1275.0,11.0,93.0,125.0,28.53,15.0
2021-11-14,7.0,34.0,2177.0,1275.0,12.0,93.0,125.0,28.68,16.0
2021-11-14,7.0,34.0,2177.0,1275.0,13.0,93.0,133.0,28.81,17.0
2021-11-14,7.0,34.0,2177.0,1275.0,14.0,93.0,144.0,28.85,17.0
2021-11-14,7.0,34.0,2177.0,1275.0,15.0,93.0,126.0,28.94,17.0
2021-11-14,7.0,34.0,2177.0,1275.0,16.0,93.0,154.0,29.0,15.0
2021-11-14,7.0,34.0,2177.0,1275.0,17.0,93.0,161.0,28.84,14.0
2021-11-14,7.0,34.0,2177.0,1275.0,18.0,93.0,136.0,28.65,13.0
2021-11-14,7.0,34.0,2177.0,1275.0,19.0,93.0,102.0,28.58,13.0
2021-11-14,7.0,34.0,2177.0,1275.0,20.0,93.0,88.0,28.64,13.0
2021-11-14,7.0,34.0,2177.0,1275.0,21.0,93.0,54.0,28.66,12.0
2021-11-14,7.0,34.0,2177.0,1275.0,22.0,93.0,7.0,28.67,12.0
2021-11-14,7.0,34.0,2177.0,1275.0,23.0,93.0,0.0,28.71,12.0
2021-11-15,1.0,34.0,2177.0,1275.0,0.0,88.0,0.0,28.76,12.0
2021-11-15,1.0,34.0,2177.0,1275.0,1.0,88.0,0.0,28.8,12.0
2021-11-15,1.0,34.0,2177.0,1275.0,2.0,88.0,0.0,28.8,12.0
2021-11-15,1.0,34.0,2177.0,1275.0,3.0,88.0,0.0,27.35,12.0
2021-11-15,1.0,34.0,2177.0,1275.0,4.0,88.0,0.0,26.36,11.0
2021-11-15,1.0,34.0,2177.0,1275.0,5.0,88.0,0.0,26.11,11.0
2021-11-15,1.0,34.0,2177.0,1275.0,6.0,88.0,0.0,26.03,11.0
2021-11-15,1.0,34.0,2177.0,1275.0,7.0,88.0,2.0,27.75,11.0
2021-11-15,1.0,34.0,2177.0,1275.0,8.0,88.0,84.0,28.13,12.0
2021-11-15,1.0,34.0,2177.0,1275.0,9.0,88.0,110.0,28.08,13.0
2021-11-15,1.0,34.0,2177.0,1275.0,10.0,88.0,130.0,28.06,14.0
2021-11-15,1.0,34.0,2177.0,1275.0,11.0,88.0,123.0,28.05,15.0
2021-11-15,1.0,34.0,2177.0,1275.0,12.0,88.0,144.0,28.16,16.0
2021-11-15,1.0,34.0,2177.0,1275.0,13.0,88.0,175.0,28.16,16.0
2021-11-15,1.0,34.0,2177.0,1275.0,14.0,88.0,114.0,28.26,16.0
2021-11-15,1.0,34.0,2177.0,1275.0,15.0,88.0,180.0,28.47,16.0
2021-11-15,1.0,34.0,2177.0,1275.0,16.0,88.0,131.0,28.36,15.0
2021-11-15,1.0,34.0,2177.0,1275.0,17.0,88.0,169.0,28.33,14.0
2021-11-15,1.0,34.0,2177.0,1275.0,18.0,88.0,154.0,28.39,14.0
2021-11-15,1.0,34.0,2177.0,1275.0,19.0,88.0,120.0,28.42,13.0
2021-11-15,1.0,34.0,2177.0,1275.0,20.0,88.0,98.0,28.53,13.0
2021-11-15,1.0,34.0,2177.0,1275.0,21.0,88.0,61.0,28.62,14.0
2021-11-15,1.0,34.0,2177.0,1275.0,22.0,88.0,0.0,27.89,14.0
2021-11-15,1.0,34.0,2177.0,1275.0,23.0,88.0,0.0,26.58,13.0
2021-11-16,2.0,34.0,2177.0,1275.0,0.0,72.0,0.0,26.26,13.0
2021-11-16,2.0,34.0,2177.0,1275.0,1.0,72.0,0.0,25.96,13.0
2021-11-16,2.0,34.0,2177.0,1275.0,2.0,72.0,0.0,25.83,14.0
2021-11-16,2.0,34.0,2177.0,1275.0,3.0,72.0,0.0,25.72,13.0
2021-11-16,2.0,34.0,2177.0,1275.0,4.0,72.0,0.0,25.61,13.0
2021-11-16,2.0,34.0,2177.0,1275.0,5.0,72.0,0.0,25.56,13.0
2021-11-16,2.0,34.0,2177.0,1275.0,6.0,72.0,0.0,25.46,13.0
2021-11-16,2.0,34.0,2177.0,1275.0,7.0,72.0,1.0,26.62,13.0
2021-11-16,2.0,34.0,2177.0,1275.0,8.0,72.0,79.0,27.46,13.0
2021-11-16,2.0,34.0,2177.0,1275.0,9.0,72.0,98.0,27.66,14.0
2021-11-16,2.0,34.0,2177.0,1275.0,10.0,72.0,140.0,27.86,14.0
2021-11-16,2.0,34.0,2177.0,1275.0,11.0,72.0,151.0,27.87,14.0
2021-11-16,2.0,34.0,2177.0,1275.0,12.0,72.0,132.0,27.84,14.0
2021-11-16,2.0,34.0,2177.0,1275.0,13.0,72.0,147.0,27.83,14.0
2021-11-16,2.0,34.0,2177.0,1275.0,14.0,72.0,131.0,27.54,14.0
2021-11-16,2.0,34.0,2177.0,1275.0,15.0,72.0,146.0,27.61,14.0
2021-11-16,2.0,34.0,2177.0,1275.0,16.0,72.0,147.0,27.45,13.0
2021-11-16,2.0,34.0,2177.0,1275.0,17.0,72.0,170.0,27.72,12.0
2021-11-16,2.0,34.0,2177.0,1275.0,18.0,72.0,144.0,27.87,12.0
2021-11-16,2.0,34.0,2177.0,1275.0,19.0,72.0,135.0,27.99,12.0
2021-11-16,2.0,34.0,2177.0,1275.0,20.0,72.0,99.0,28.15,12.0
2021-11-16,2.0,34.0,2177.0,1275.0,21.0,72.0,69.0,28.17,12.0
2021-11-16,2.0,34.0,2177.0,1275.0,22.0,72.0,1.0,27.41,12.0
2021-11-16,2.0,34.0,2177.0,1275.0,23.0,72.0,0.0,26.18,11.0
2021-11-17,3.0,34.0,2177.0,1275.0,0.0,71.0,0.0,25.92,11.0
2021-11-17,3.0,34.0,2177.0,1275.0,1.0,71.0,0.0,25.68,11.0
2021-11-17,3.0,34.0,2177.0,1275.0,2.0,71.0,0.0,25.55,11.0
2021-11-17,3.0,34.0,2177.0,1275.0,3.0,71.0,0.0,25.42,11.0
2021-11-17,3.0,34.0,2177.0,1275.0,4.0,71.0,0.0,25.28,11.0
2021-11-17,3.0,34.0,2177.0,1275.0,5.0,71.0,0.0,25.21,11.0
2021-11-17,3.0,34.0,2177.0,1275.0,6.0,71.0,0.0,25.35,11.0
2021-11-17,3.0,34.0,2177.0,1275.0,7.0,71.0,2.0,27.02,11.0
2021-11-17,3.0,34.0,2177.0,1275.0,8.0,71.0,91.0,27.31,11.0
2021-11-17,3.0,34.0,2177.0,1275.0,9.0,71.0,101.0,27.15,11.0
2021-11-17,3.0,34.0,2177.0,1275.0,10.0,71.0,136.0,27.24,12.0
2021-11-17,3.0,34.0,2177.0,1275.0,11.0,71.0,136.0,27.42,12.0
2021-11-17,3.0,34.0,2177.0,1275.0,12.0,71.0,151.0,27.69,12.0
2021-11-17,3.0,34.0,2177.0,1275.0,13.0,71.0,151.0,27.91,12.0
2021-11-17,3.0,34.0,2177.0,1275.0,14.0,71.0,121.0,28.0,12.0
2021-11-17,3.0,34.0,2177.0,1275.0,15.0,71.0,151.0,28.02,12.0
2021-11-17,3.0,34.0,2177.0,1275.0,16.0,71.0,137.0,28.0,12.0
2021-11-17,3.0,34.0,2177.0,1275.0,17.0,71.0,158.0,27.9,11.0
2021-11-17,3.0,34.0,2177.0,1275.0,18.0,71.0,126.0,27.75,11.0
